decimalLatitude,decimalLongitude,occurrenceStatus,year
63.201643,28.244981,1,2021
63.866328,26.981351,1,2021
64.210556,23.610365,1,2022
64.233789,23.645825,1,2022
65.620761,25.021507,1,2019
66.239568,29.24049,1,2016
65.678936,24.211894,1,2021
66.367224,29.323231,1,2021
65.614479,25.01927,1,2019
60.345788,25.250878,1,2021
65.628988,25.053379,1,2019
64.855728,25.373185,1,2023
66.40705,29.193753,1,2023
65.714737,24.599314,1,2020
61.799079,27.539434,1,2011
66.354443,29.392303,1,2009
66.423091,29.180841,1,2021
66.296594,29.603193,1,2021
65.675058,24.227803,1,2021
66.397501,29.177649,1,2021
66.239265,29.23594,1,2021
66.314718,29.464094,1,2021
61.509055,21.630082,1,2021
60.765454,23.583469,1,2010
60.010424,23.16999,1,2021
66.390761,29.247503,1,2020
66.332147,29.502721,1,2020
66.285177,29.64994,1,2020
66.364297,29.589229,1,2020
66.13515,27.567564,1,2020
61.111338,24.954437,1,2012
65.668121,28.045122,1,2021
66.221565,28.518455,1,2021
65.785308,29.763105,1,2021
60.454346,26.115575,1,2020
60.637705,25.883102,1,2020
60.550925,25.289158,1,2021
60.991921,21.181908,1,2011
67.661296,25.805673,1,2021
66.445209,29.184879,1,2020
66.389539,29.246989,1,2020
66.364084,29.342608,1,2020
66.277191,29.61611,1,2020
61.956502,21.413196,1,2016
66.275543,29.625232,1,2020
67.811079,24.907376,1,2021
63.867531,27.401008,1,2020
59.985005,23.129873,1,2021
60.420321,25.340106,1,2020
62.613145,30.448684,1,2021
65.6736,27.51064,1,2021
66.339579,29.482487,1,2020
66.311045,29.566275,1,2020
66.349433,29.454239,1,2020
66.321143,29.533818,1,2020
66.312526,29.552369,1,2020
66.351232,29.443691,1,2020
66.347282,29.450832,1,2020
66.289603,29.625633,1,2020
63.56624,26.967112,1,2020
63.119701,27.209863,1,2020
67.129187,27.576386,1,2020
66.974097,27.541127,1,2020
61.565072,21.687579,1,2020
64.860809,24.701641,1,2021
65.036115,24.924785,1,2021
60.622835,25.525889,1,2020
60.067312,24.471621,1,2022
60.354739,24.025909,1,2022
64.560291,27.992525,1,2021
60.408416,25.840633,1,2019
64.827362,24.753641,1,2021
64.255409,28.037897,1,2022
66.521689,23.908286,1,2021
61.828798,27.636174,1,2018
66.410507,26.175988,1,2016
66.307081,29.568329,1,2009
62.709218,29.150271,1,2020
62.705575,29.161993,1,2018
65.75342,24.429737,1,2020
65.633974,24.991974,1,2020
61.215052,25.117546,1,2020
61.725646,26.322624,1,2020
63.365567,21.22658,1,2021
60.517365,23.421952,1,2021
60.549044,27.217061,1,2021
60.542371,27.193482,1,2021
64.129861,28.400915,1,2021
64.401541,27.65778,1,2021
61.614442,26.099095,1,2020
60.834939,25.333285,1,2020
60.932766,25.550702,1,2020
65.071109,24.88659,1,2020
65.063997,24.87882,1,2020
62.754297,29.188985,1,2020
65.761106,24.457717,1,2020
65.623748,24.956889,1,2021
63.65267,29.056787,1,2020
63.00217,29.501679,1,2020
61.132345,24.812963,1,2020
60.964128,26.018478,1,2020
65.058707,24.888961,1,2020
64.753739,24.562616,1,2020
65.357742,25.331508,1,2020
65.354347,25.334544,1,2020
65.765432,24.472187,1,2020
65.815693,24.938164,1,2008
66.080051,24.957837,1,2008
66.07811,24.962415,1,2008
66.079542,24.96345,1,2008
65.712727,24.68141,1,2008
65.810228,24.513587,1,2008
62.065707,25.647422,1,2021
61.760423,25.800905,1,2021
59.827792,23.058225,1,2020
66.891601,28.641999,1,2008
62.066596,25.651175,1,2021
59.992406,24.44603,1,2021
60.137394,22.872246,1,2020
62.018102,21.512496,1,2016
60.790177,21.158817,1,2022
67.784432,24.651321,1,2009
67.823291,24.492081,1,2009
68.010054,24.839876,1,2009
67.57223,25.291016,1,2009
65.594949,24.996853,1,2021
67.653131,25.714719,1,2009
67.996944,25.045353,1,2009
67.968359,25.017889,1,2009
67.585469,25.245228,1,2009
67.599288,25.206731,1,2009
59.835855,23.158176,1,2020
65.592105,25.010344,1,2021
61.819181,26.743183,1,2013
62.139181,30.107652,1,2011
64.377066,23.997314,1,2020
64.392527,24.0149,1,2020
64.207453,25.419172,1,2020
63.781499,25.950724,1,2009
64.409306,27.673009,1,2021
64.416842,27.674747,1,2021
64.409731,27.663585,1,2021
61.214778,24.016343,1,2017
64.947157,24.797901,1,2015
63.087195,29.837494,1,2013
65.667936,24.866005,1,2020
64.463256,27.697494,1,2021
64.399305,27.673108,1,2021
66.520167,23.902093,1,2021
64.398897,27.660833,1,2021
66.537261,23.884086,1,2021
63.087405,29.837111,1,2018
61.475551,21.350493,1,2021
61.55236,21.673551,1,2021
64.354312,23.982827,1,2020
63.533748,28.863894,1,2020
62.103853,28.534076,1,2009
61.567656,29.562096,1,2014
61.440924,26.701319,1,2012
65.715279,24.493305,1,2021
66.038519,24.367981,1,2021
59.969781,21.786341,1,2015
60.086104,21.640175,1,2015
59.949508,23.494931,1,2014
60.520188,27.702146,1,2018
61.076125,21.497355,1,2021
63.733316,26.736462,1,2021
66.892418,28.644635,1,2018
66.875545,28.656146,1,2018
61.663522,21.608337,1,2021
61.918514,27.76097,1,2018
61.969667,27.71503,1,2018
64.083489,27.712738,1,2016
65.244715,28.784949,1,2016
62.060198,26.979875,1,2021
60.462746,26.564981,1,2018
64.752768,28.230395,1,2020
60.537701,23.444141,1,2022
64.332866,24.435709,1,2021
64.793865,26.13458,1,2021
62.49826,23.96666,1,2021
66.278266,29.561853,1,2022
62.623996,27.764614,1,2019
60.343893,25.219214,1,2009
59.85272,23.496393,1,2014
63.588212,28.765851,1,2021
61.74772,27.359971,1,2018
62.616975,29.689057,1,2022
65.170358,27.908637,1,2022
62.031733,28.494163,1,2018
66.270657,29.514306,1,2022
62.034184,28.486905,1,2018
61.768277,28.759319,1,2020
64.70654,27.95252,1,2022
64.698024,27.949777,1,2022
65.177271,29.724213,1,2022
62.089844,27.111991,1,2017
64.184116,23.709934,1,2022
65.907657,24.11593,1,2019
60.211886,24.999786,1,2022
60.059219,24.224538,1,2022
60.58117,23.342821,1,2022
60.312574,24.626258,1,2022
60.354488,24.511699,1,2022
62.117821,22.49578,1,2023
60.056134,24.234268,1,2022
60.458904,25.06701,1,2022
60.581424,23.327691,1,2022
60.278899,24.263332,1,2022
63.264357,27.934427,1,2021
63.342409,27.233517,1,2021
62.50886,27.435231,1,2021
63.030511,28.526075,1,2020
65.613748,25.008081,1,2019
60.494315,25.529827,1,2023
66.078689,27.738853,1,2016
59.912103,23.49951,1,2021
65.641132,25.009172,1,2019
65.734626,25.216245,1,2019
61.215052,25.117546,1,2009
66.502203,29.168914,1,2023
66.189186,23.794279,1,2021
60.444366,26.452877,1,2019
66.396814,29.215029,1,2013
65.046549,24.793531,1,2015
66.275804,29.599663,1,2020
66.333205,29.506139,1,2020
61.083499,26.836181,1,2021
66.397741,29.175521,1,2021
66.199391,27.41966,1,2021
66.421481,29.187598,1,2021
66.420818,29.185354,1,2021
65.883338,28.642929,1,2021
60.992726,24.114526,1,2018
